payment_id,customer_id,payment_date,amount,payment_method
2479,4002,2023-09-27,736.68,bank
2480,4909,2025-02-13,621.39,card
2481,4289,2024-09-03,361.63,bank
2482,1255,2024-04-16,483.2,cash
2483,3367,2025-01-11,484.8,bank
2484,1886,2024-11-22,950.98,card
2485,4767,2025-05-03,944.01,cash
2486,4533,2024-02-17,110.91,bank
2487,3110,2025-05-14,206.35,mobile
2488,3698,2024-06-01,122.82,card
2489,3606,2023-12-28,886.85,cash
2490,4508,2023-10-12,876.64,mobile
2491,2970,2024-08-16,78.75,card
2492,4765,2025-06-14,81.29,bank
2493,573,2024-12-08,660.59,mobile
2494,4969,2023-08-17,714.15,bank
2495,3925,2024-01-25,544.72,bank
2496,3426,2024-01-15,237.48,bank
2497,1760,2025-02-26,308.23,bank
2498,3732,2024-02-12,309.16,cash
2499,3964,2023-10-31,595.22,mobile
2500,2083,2023-07-25,751.62,mobile
2501,4111,2025-05-04,129.97,bank
2502,1668,2024-06-03,378.85,card
2503,2636,2024-04-08,372.13,card
2504,4198,2025-04-05,746.2,mobile
2505,200,2023-10-25,704.46,card
2506,4286,2024-11-15,684.19,bank
2507,4684,2023-10-16,35.58,card
2508,12,2024-08-06,275.43,bank
2509,701,2023-06-27,702.27,card
2510,1047,2024-12-04,547.55,bank
2511,994,2023-11-16,590.8,bank
2512,3200,2024-07-21,247.71,cash
2513,3798,2024-08-31,584.36,cash
2514,4174,2025-01-24,789.08,mobile
2515,2801,2024-07-03,946.9,bank
2516,2881,2023-07-30,323.55,card
2517,2954,2024-10-10,731.8,cash
2518,444,2023-10-13,45.77,bank
2519,39,2025-05-28,877.28,mobile
2520,1115,2024-07-19,801.08,mobile
2521,3944,2024-10-28,786.0,bank
2522,1841,2024-06-11,187.26,mobile
2523,3868,2024-09-28,83.68,card
2524,2842,2025-03-08,577.42,mobile
2525,3149,2024-11-16,520.55,bank
2526,3228,2025-05-12,412.45,mobile
2527,1374,2024-07-25,699.45,bank
2528,1841,2025-04-10,394.57,mobile
2529,2130,2023-06-23,521.59,bank
2530,1040,2024-09-18,171.36,card
2531,4784,2023-10-29,104.61,card
2532,3249,2025-06-13,194.59,cash
2533,3685,2024-03-08,317.01,card
2534,3354,2024-06-01,807.59,card
2535,1517,2024-08-15,936.74,bank
2536,3599,2024-03-17,285.35,mobile
2537,156,2023-06-19,180.39,mobile
2538,4450,2024-06-27,351.11,bank
2539,3919,2024-03-20,148.07,bank
2540,2649,2023-08-01,348.21,mobile
2541,249,2023-11-13,177.9,card
2542,4189,2025-01-25,561.41,mobile
2543,1022,2023-11-30,244.7,cash
2544,86,2025-04-23,308.22,cash
2545,676,2024-06-23,293.92,cash
2546,2395,2024-05-28,590.45,card
2547,3226,2024-10-16,864.33,bank
2548,3038,2024-03-12,268.6,cash
2549,578,2024-10-01,621.31,cash
2550,2029,2025-01-26,381.47,cash
2551,4562,2024-11-12,247.98,card
2552,573,2023-08-30,496.86,cash
2553,1832,2024-10-03,547.54,card
2554,3302,2023-10-31,415.5,bank
2555,2322,2024-11-01,185.81,cash
2556,3508,2024-11-12,244.07,cash
2557,295,2024-02-06,97.79,card
2558,197,2024-01-08,962.56,card
2559,2493,2023-11-20,721.7,mobile
2560,2236,2024-12-29,111.59,cash
2561,2918,2024-12-18,994.42,cash
2562,221,2024-11-19,113.7,cash
2563,4779,2024-12-22,984.5,bank
2564,3198,2024-02-09,856.99,mobile
2565,1303,2024-06-06,837.01,cash
2566,2106,2024-08-17,16.13,card
2567,4763,2023-12-05,377.35,bank
2568,3994,2024-01-08,526.7,mobile
2569,1741,2024-08-13,869.22,bank
2570,3128,2025-03-03,674.57,mobile
2571,3006,2024-02-24,107.57,card
2572,4307,2025-05-19,730.56,card
2573,2689,2023-10-16,631.74,cash
2574,1808,2023-12-05,923.58,cash
2575,1440,2025-03-13,742.58,bank
2576,2642,2024-01-20,780.89,mobile
2577,555,2024-01-25,608.75,mobile
2578,829,2024-03-22,760.28,mobile
2579,4521,2025-06-02,728.96,card
2580,2183,2023-07-10,844.91,cash
2581,4108,2023-08-12,143.63,cash
2582,3589,2024-07-29,399.13,bank
2583,2610,2025-03-12,904.41,card
2584,102,2024-04-24,429.47,cash
2585,2969,2025-04-26,156.32,mobile
2586,1866,2024-12-09,289.94,bank
2587,734,2024-02-24,312.96,mobile
2588,4865,2025-02-11,599.01,mobile
2589,977,2024-07-01,793.48,cash
2590,846,2023-07-28,108.95,bank
2591,1426,2023-08-13,64.42,card
2592,3059,2025-03-27,746.12,bank
2593,868,2025-05-19,984.51,mobile
2594,2027,2025-05-23,985.12,cash
2595,698,2024-08-14,330.27,card
2596,3594,2025-02-18,785.07,bank
2597,4489,2023-11-25,479.87,cash
2598,1335,2024-07-19,371.81,cash
2599,4345,2023-10-30,879.87,bank
2600,4716,2024-05-30,304.07,bank
2601,3299,2025-05-25,237.98,mobile
2602,4371,2024-12-18,45.66,cash
2603,3489,2024-12-27,948.75,cash
2604,555,2024-11-17,952.85,bank
2605,3950,2025-04-22,920.95,bank
2606,1538,2024-08-17,815.96,cash
2607,2748,2023-09-10,711.06,card
2608,1290,2024-02-25,625.62,card
2609,224,2024-12-10,428.26,bank
2610,3693,2024-02-22,173.87,card
2611,2670,2025-01-31,582.54,card
2612,830,2024-09-07,865.41,cash
2613,3101,2024-12-16,773.27,mobile
2614,4434,2025-04-15,738.05,mobile
2615,4323,2024-03-28,820.05,cash
2616,2081,2024-03-02,861.81,mobile
2617,3802,2024-06-29,752.08,mobile
2618,1277,2023-07-09,599.05,mobile
2619,4283,2024-12-10,809.28,card
2620,1295,2024-11-28,371.53,bank
2621,3379,2025-02-16,46.92,card
2622,4708,2024-06-19,173.19,bank
2623,689,2024-03-14,853.71,mobile
2624,1120,2024-07-24,892.25,cash
2625,4329,2024-06-24,535.79,bank
2626,3986,2024-09-26,581.78,mobile
2627,2048,2025-03-12,554.51,mobile
2628,3974,2024-11-19,120.85,bank
2629,4683,2023-11-06,544.94,bank
2630,215,2025-04-18,911.4,cash
2631,1610,2025-05-25,217.48,mobile
2632,786,2024-08-14,932.9,card
2633,2102,2024-05-16,349.84,cash
2634,3594,2024-04-29,854.63,bank
2635,623,2024-09-21,76.83,mobile
2636,2493,2023-09-26,775.98,mobile
2637,4030,2024-04-02,210.98,card
2638,2599,2025-02-05,341.32,bank
2639,3520,2023-12-21,190.87,cash
2640,1284,2025-02-27,948.6,bank
2641,1337,2024-08-10,248.1,mobile
2642,4257,2024-05-14,474.84,bank
2643,1704,2024-01-23,388.42,mobile
2644,367,2023-08-30,463.68,bank
2645,1846,2024-03-25,263.4,bank
2646,3811,2025-01-14,936.29,bank
2647,2698,2025-05-13,128.21,cash
2648,1374,2024-05-18,100.47,card
2649,39,2023-08-31,594.7,card
2650,4605,2024-03-14,195.25,bank
2651,21,2023-12-09,556.03,mobile
2652,960,2024-05-11,539.04,card
2653,2261,2024-11-08,45.19,card
2654,2182,2024-10-21,859.25,cash
2655,1441,2024-12-05,674.62,mobile
2656,70,2023-08-21,244.99,card
2657,3810,2024-05-02,265.03,card
2658,3071,2023-12-21,592.89,mobile
2659,793,2024-01-12,464.69,bank
2660,4621,2023-11-28,659.79,bank
2661,1397,2025-03-29,262.53,cash
2662,2822,2023-08-13,917.59,mobile
2663,4643,2023-09-04,507.91,cash
2664,44,2025-03-21,827.78,cash
2665,1693,2025-02-05,377.12,bank
2666,4716,2024-03-07,978.58,card
2667,349,2024-11-09,64.27,card
2668,882,2024-04-15,822.2,cash
2669,4956,2025-03-05,814.96,card
2670,1264,2025-03-05,742.42,cash
2671,2465,2025-03-19,675.31,cash
2672,567,2024-03-31,615.0,bank
2673,2819,2024-07-26,493.84,cash
2674,2153,2025-01-28,962.62,bank
2675,4365,2025-05-19,86.94,card
2676,2022,2023-11-24,466.55,card
2677,4024,2024-10-17,158.0,cash
2678,3638,2024-11-29,398.15,card
2679,179,2024-05-25,207.42,card
2680,4298,2023-09-14,204.07,bank
2681,2024,2024-07-14,790.7,mobile
2682,1927,2025-04-08,812.42,card
2683,614,2024-11-05,552.77,cash
2684,3321,2024-09-15,777.81,bank
2685,2009,2024-06-28,77.26,mobile
2686,1768,2023-10-24,591.64,mobile
2687,4073,2024-02-21,65.93,bank
2688,2595,2024-11-29,589.21,card
2689,1868,2025-03-17,838.71,mobile
2690,1738,2024-12-02,274.93,mobile
2691,2159,2025-05-05,180.46,card
2692,106,2023-11-04,768.32,mobile
2693,1714,2025-06-08,862.26,cash
2694,2192,2025-04-13,363.59,mobile
2695,1641,2024-07-02,620.5,mobile
2696,3739,2024-02-14,509.51,card
2697,3676,2024-01-05,125.86,mobile
2698,2901,2024-06-18,431.93,cash
2699,4671,2024-04-08,898.11,card
2700,1777,2024-07-19,37.63,mobile
2701,4468,2023-06-23,894.61,bank
2702,1687,2025-04-01,506.88,bank
2703,3293,2024-06-03,852.25,cash
2704,4272,2025-06-03,454.44,cash
2705,722,2025-01-04,305.03,mobile
2706,4436,2023-10-30,966.1,mobile
2707,2583,2025-01-16,205.33,bank
2708,3849,2023-08-18,415.4,mobile
2709,2303,2023-11-09,367.25,card
2710,4783,2024-02-04,551.94,cash
2711,4725,2024-02-08,351.57,bank
2712,1115,2024-04-24,684.85,mobile
2713,4572,2024-07-11,271.68,bank
2714,1356,2023-06-28,644.01,cash
2715,252,2023-10-15,133.14,bank
2716,3131,2023-12-01,54.63,bank
2717,1591,2025-04-01,290.64,card
2718,4086,2023-11-25,808.35,mobile
2719,790,2025-02-18,786.92,bank
2720,4256,2024-01-04,195.98,bank
2721,2782,2023-08-07,501.15,card
2722,1542,2024-05-01,104.45,mobile
2723,1775,2023-08-23,932.19,bank
2724,1911,2024-08-12,438.39,card
2725,3890,2024-04-01,765.0,mobile
2726,3256,2025-01-12,919.9,cash
2727,16,2024-10-12,984.48,card
2728,2090,2024-08-10,355.26,bank
2729,4031,2025-05-06,492.38,bank
2730,785,2024-06-30,669.98,cash
2731,3118,2023-06-28,147.28,bank
2732,1844,2025-05-18,837.43,card
2733,101,2023-10-05,334.14,cash
2734,1816,2024-06-16,782.16,bank
2735,3247,2023-10-30,365.65,bank
2736,4135,2025-04-22,883.95,cash
2737,3067,2023-09-02,978.07,cash
2738,3613,2024-01-02,344.45,bank
2739,3093,2023-07-08,515.76,mobile
2740,1279,2024-03-13,690.94,card
2741,3606,2024-09-16,173.56,mobile
2742,449,2023-06-22,351.32,card
2743,2791,2025-06-07,556.6,card
2744,428,2023-11-27,722.33,bank
2745,2298,2024-07-21,682.52,mobile
2746,1302,2023-08-04,161.85,card
2747,2733,2025-01-31,838.7,mobile
2748,665,2023-07-21,118.25,mobile
2749,1795,2025-03-14,451.8,cash
2750,285,2024-01-07,488.57,card
2751,294,2024-09-13,328.5,cash
2752,3173,2023-07-29,795.8,cash
2753,2354,2024-05-27,189.47,cash
2754,1862,2024-09-18,228.74,card
2755,3823,2024-06-24,551.22,cash
2756,3442,2024-08-30,519.17,cash
2757,4455,2023-10-15,550.6,card
2758,213,2024-08-20,526.04,cash
2759,4793,2024-01-24,563.73,cash
2760,1593,2025-02-27,431.94,bank
2761,2155,2024-05-14,558.09,card
2762,4604,2024-07-06,579.85,bank
2763,2872,2025-01-04,852.51,mobile
2764,4181,2024-11-25,294.84,mobile
2765,2921,2023-09-26,86.04,card
2766,2654,2023-12-24,641.22,cash
2767,4295,2025-02-24,805.91,mobile
2768,415,2023-07-27,568.14,card
2769,3615,2025-03-04,720.36,card
2770,635,2023-10-26,645.74,card
2771,2097,2024-08-09,374.6,mobile
2772,3216,2024-10-08,932.89,mobile
2773,4131,2024-09-26,913.7,cash
2774,1281,2024-02-04,559.89,cash
2775,2498,2025-01-27,799.79,cash
2776,2579,2024-03-31,767.69,mobile
2777,4697,2024-09-16,967.35,card
2778,430,2025-06-10,161.85,card
2779,2469,2023-10-30,763.53,card
2780,3614,2024-11-25,550.04,mobile
2781,260,2024-11-18,120.56,card
2782,4989,2025-01-23,576.38,card
2783,1063,2023-07-18,612.43,cash
2784,1017,2023-10-26,855.94,card
2785,2111,2024-08-21,967.93,bank
2786,2968,2024-11-04,200.37,bank
2787,40,2025-03-14,25.07,cash
2788,1602,2023-11-28,419.52,cash
2789,4518,2024-12-25,122.1,mobile
2790,4553,2024-12-08,100.15,mobile
2791,3326,2023-09-22,942.85,cash
2792,2355,2024-07-16,426.69,cash
2793,3677,2023-12-23,826.21,card
2794,1379,2024-11-08,673.99,cash
2795,4974,2023-09-28,243.8,mobile
2796,3777,2024-05-25,38.37,mobile
2797,2795,2024-03-29,275.13,mobile
2798,3710,2025-01-14,405.44,card
2799,4340,2023-09-18,330.79,bank
2800,3344,2023-12-26,159.64,bank
2801,2218,2023-08-14,220.89,mobile
2802,4730,2024-05-04,322.47,bank
2803,2389,2023-08-29,21.69,mobile
2804,4462,2024-09-14,320.92,card
2805,4901,2023-12-15,246.54,mobile
2806,807,2024-09-24,848.71,bank
2807,235,2024-08-05,114.86,mobile
2808,1155,2025-03-22,787.96,bank
2809,1603,2023-07-30,738.95,mobile
2810,4226,2024-06-30,291.26,bank
2811,128,2025-03-13,791.83,mobile
2812,3555,2023-06-22,408.34,bank
2813,2197,2024-11-20,795.04,bank
2814,3460,2025-03-02,748.55,mobile
2815,2335,2024-10-15,855.59,bank
2816,3025,2025-03-07,682.12,bank
2817,1441,2025-05-30,229.24,mobile
2818,4759,2024-02-13,308.01,bank
2819,3124,2024-12-21,360.0,card
2820,4443,2025-01-10,328.82,mobile
2821,1978,2025-03-08,96.12,mobile
2822,630,2025-02-13,260.42,bank
2823,420,2024-06-15,507.26,mobile
2824,3319,2023-11-04,582.74,cash
2825,4165,2024-12-06,241.03,card
2826,1521,2024-06-15,778.9,mobile
2827,4308,2024-11-02,940.83,card
2828,1805,2024-05-26,104.06,card
2829,3614,2023-09-07,774.03,bank
2830,1296,2024-12-19,295.06,bank
2831,1133,2024-01-25,692.47,cash
2832,4377,2024-05-24,528.42,bank
2833,3411,2024-09-26,313.35,bank
2834,1100,2024-11-20,943.99,bank
2835,265,2024-02-23,598.07,bank
2836,3208,2024-03-13,25.65,mobile
2837,1369,2024-07-16,211.79,mobile
2838,2547,2024-10-06,213.6,cash
2839,1034,2025-01-19,10.23,mobile
2840,1011,2025-02-08,489.47,cash
2841,2484,2025-05-22,230.13,card
2842,1513,2023-08-13,850.37,cash
2843,2421,2025-06-08,996.69,card
2844,980,2023-09-03,809.94,cash
2845,1089,2024-01-02,260.17,bank
2846,1328,2025-02-09,551.19,mobile
2847,3612,2024-07-31,310.49,mobile
2848,4354,2023-11-05,314.01,card
2849,398,2025-01-22,471.96,bank
2850,196,2024-05-09,635.1,mobile
2851,3314,2025-03-21,516.29,mobile
2852,1055,2023-12-16,322.55,card
2853,3138,2024-06-25,43.15,card
2854,4102,2025-02-04,585.67,card
2855,993,2025-02-18,413.5,mobile
2856,2126,2024-08-31,337.51,card
2857,2481,2024-02-26,171.93,bank
2858,1926,2024-05-01,909.17,card
2859,1635,2024-07-27,172.78,card
2860,1447,2023-10-17,62.38,mobile
2861,748,2023-08-25,209.39,card
2862,4842,2023-12-11,114.07,cash
2863,2792,2023-11-21,180.67,bank
2864,4505,2024-07-01,372.04,bank
2865,4581,2024-07-04,432.61,mobile
2866,4023,2024-12-30,885.95,bank
2867,1986,2024-08-07,773.83,cash
2868,2191,2024-03-05,694.17,bank
2869,1592,2023-10-26,928.92,cash
2870,2533,2024-03-28,332.5,mobile
2871,2929,2025-05-05,207.47,cash
2872,1957,2023-12-14,435.41,mobile
2873,908,2024-06-17,73.77,card
2874,21,2024-10-02,112.66,card
2875,3094,2025-03-20,873.93,mobile
2876,4793,2025-04-13,909.37,card
2877,2753,2023-08-27,560.05,bank
2878,4701,2024-08-30,297.94,cash
2879,1960,2024-07-31,693.5,bank
2880,973,2024-02-27,883.64,cash
2881,4348,2024-08-29,976.24,bank
2882,184,2023-10-01,103.37,card
2883,2118,2023-11-05,877.25,card
2884,333,2024-04-05,549.02,cash
2885,1283,2024-10-23,382.94,card
2886,2914,2023-09-01,729.28,bank
2887,865,2024-06-02,525.44,mobile
2888,4732,2023-06-23,144.31,card
2889,3755,2023-07-29,558.23,mobile
2890,4913,2023-12-03,315.93,card
2891,4083,2024-03-05,127.95,card
2892,1375,2023-07-21,468.73,card
2893,474,2024-03-28,529.63,card
2894,86,2023-07-01,601.83,card
2895,4755,2025-03-24,164.02,cash
2896,1674,2024-01-02,189.42,mobile
2897,2312,2023-12-25,531.82,card
2898,1495,2024-08-08,672.65,mobile
2899,3930,2024-03-10,728.29,cash
2900,3958,2024-04-11,547.08,mobile
2901,3698,2024-02-28,924.88,bank
2902,1978,2024-01-30,951.17,bank
2903,705,2023-10-22,415.94,bank
2904,3061,2024-07-17,933.82,cash
2905,3592,2023-09-15,821.4,card
2906,4704,2025-02-28,17.83,mobile
2907,2339,2024-06-21,296.47,card
2908,878,2024-11-15,20.21,mobile
2909,1886,2024-07-18,797.43,bank
2910,2051,2023-08-05,337.04,mobile
2911,2147,2024-03-17,835.66,card
2912,2149,2024-05-23,475.77,card
2913,1293,2024-12-06,300.7,bank
2914,672,2025-05-30,740.9,card
2915,407,2023-10-30,93.55,cash
2916,4783,2025-02-12,652.42,bank
2917,2769,2023-10-30,528.89,card
2918,1086,2024-10-12,63.57,cash
2919,2718,2025-06-15,215.34,cash
2920,3070,2024-07-27,799.89,bank
2921,1655,2025-02-17,907.84,cash
2922,3620,2023-12-11,544.94,bank
2923,3920,2024-07-08,682.21,bank
2924,322,2024-05-03,94.9,mobile
2925,4910,2023-08-18,173.55,card
2926,4030,2024-10-11,778.69,bank
2927,3351,2025-03-26,209.3,card
2928,1034,2024-07-12,14.96,mobile
2929,2659,2024-09-19,921.72,card
2930,1413,2024-03-13,142.87,card
2931,2391,2024-12-20,577.75,bank
2932,4390,2024-07-05,697.95,bank
2933,2141,2025-05-09,422.3,cash
2934,1277,2025-04-18,747.09,mobile
2935,4174,2024-07-23,529.16,cash
2936,2707,2024-06-23,839.93,mobile
2937,1655,2023-09-24,62.12,card
2938,3052,2025-04-23,944.98,bank
2939,927,2023-12-15,873.76,mobile
2940,765,2023-08-06,261.35,mobile
2941,271,2024-06-20,596.51,mobile
2942,96,2023-12-17,820.23,bank
2943,308,2024-08-06,788.96,cash
2944,180,2024-08-23,922.51,mobile
2945,951,2025-05-19,301.38,bank
2946,2627,2024-07-14,890.04,bank
2947,3911,2025-06-09,905.34,cash
2948,494,2024-02-10,49.34,mobile
2949,3227,2024-12-18,831.74,bank
2950,2108,2024-12-18,305.17,cash
2951,2245,2024-05-03,18.12,mobile
2952,3057,2024-01-21,504.0,card
2953,1759,2024-05-12,716.69,cash
2954,2461,2023-10-05,456.22,card
2955,3282,2025-01-11,825.59,mobile
2956,1832,2025-03-17,566.33,cash
2957,4748,2024-11-16,50.34,mobile
2958,4598,2023-10-06,514.76,bank
2959,3033,2023-08-23,188.2,card
2960,2400,2025-05-05,713.67,mobile
2961,1398,2024-04-10,156.22,mobile
2962,3744,2024-11-13,611.0,bank
2963,1739,2024-02-21,834.25,card
2964,3059,2024-03-27,663.9,cash
2965,4101,2024-07-21,781.54,bank
2966,4673,2024-04-22,707.05,mobile
2967,4174,2024-05-14,913.22,card
2968,4004,2024-10-05,299.04,bank
2969,2300,2024-01-06,117.27,cash
2970,3698,2025-02-21,619.85,cash
2971,4477,2025-01-22,134.08,mobile
2972,2550,2025-04-05,466.09,bank
2973,2300,2023-09-29,408.85,bank
2974,4214,2025-04-25,995.08,card
2975,255,2024-09-18,258.86,bank
2976,3508,2025-04-17,163.33,cash
2977,1601,2024-02-19,670.42,bank
2978,125,2025-02-25,330.15,bank
2979,317,2024-10-26,329.3,mobile
2980,4103,2025-02-26,488.98,cash
2981,2202,2024-05-20,362.47,mobile
2982,4323,2024-03-13,740.93,mobile
2983,1067,2025-02-08,45.33,bank
2984,3447,2025-02-16,50.67,bank
2985,2702,2023-11-27,531.41,mobile
2986,3275,2025-06-03,519.86,mobile
2987,863,2024-12-15,870.59,bank
2988,3205,2023-09-11,464.32,cash
2989,4728,2024-11-06,667.45,card
2990,3075,2025-05-25,687.18,bank
2991,4552,2024-07-04,966.47,mobile
2992,244,2024-02-06,616.94,bank
2993,3187,2024-08-31,941.36,cash
2994,4477,2023-08-13,973.58,mobile
2995,470,2024-09-20,932.42,cash
2996,288,2024-12-01,439.47,card
2997,4880,2023-12-23,206.01,bank
2998,4993,2023-12-22,147.29,cash
2999,860,2024-05-01,34.02,mobile
3000,4419,2025-01-15,909.7,mobile
3001,2249,2025-03-19,312.13,cash
3002,562,2024-02-26,573.72,bank
3003,679,2024-01-15,179.17,cash
3004,1277,2023-09-25,112.84,mobile
3005,1635,2023-07-16,901.05,bank
3006,4424,2024-03-10,734.07,bank
3007,444,2025-05-08,48.0,mobile
3008,1044,2024-09-17,757.64,bank
3009,289,2024-02-17,151.92,card
3010,907,2024-07-21,363.94,bank
3011,1642,2024-09-18,995.25,cash
3012,38,2025-03-18,308.76,mobile
3013,635,2024-06-11,110.15,bank
3014,2473,2025-03-06,592.93,cash
3015,1847,2023-08-18,826.11,bank
3016,2728,2023-08-28,98.28,mobile
3017,4832,2024-09-20,37.09,mobile
3018,4130,2024-08-16,34.21,bank
3019,3287,2024-04-02,646.79,card
3020,3001,2023-09-24,916.92,cash
3021,2940,2023-11-22,162.8,cash
3022,166,2023-09-04,645.45,card
3023,2776,2025-01-23,886.63,card
3024,3108,2025-02-12,268.46,card
3025,2493,2023-12-13,387.12,mobile
3026,574,2024-01-31,128.68,card
3027,2747,2024-08-13,432.35,cash
3028,2835,2024-01-24,108.78,mobile
3029,1326,2024-12-11,500.32,mobile
3030,1920,2024-08-26,845.48,bank
3031,168,2024-06-25,598.48,card
3032,3994,2024-03-07,105.25,bank
3033,4277,2024-05-07,32.38,mobile
3034,4333,2023-07-18,749.83,card
3035,4199,2024-09-15,498.97,mobile
3036,4042,2025-05-14,927.53,cash
3037,1397,2023-06-23,637.72,card
3038,3777,2024-04-14,416.11,mobile
3039,3068,2023-10-03,141.24,mobile
3040,2219,2023-07-31,15.97,card
3041,1115,2024-11-01,188.26,bank
3042,3717,2023-06-21,409.96,cash
3043,4266,2025-02-23,276.41,mobile
3044,2739,2023-12-16,275.2,cash
3045,3995,2023-06-29,215.08,cash
3046,2967,2023-07-05,345.09,mobile
3047,3890,2025-04-09,274.32,card
3048,2395,2024-02-26,853.97,cash
3049,4718,2025-02-10,251.73,mobile
3050,3689,2024-01-30,784.37,bank
3051,4809,2023-10-26,668.52,mobile
3052,1664,2024-06-23,374.56,bank
3053,661,2024-02-14,10.12,card
3054,1309,2023-07-02,542.52,bank
3055,1995,2024-03-21,701.07,cash
3056,3559,2025-05-25,258.89,cash
3057,3219,2024-03-28,966.0,bank
3058,3554,2024-11-24,624.07,mobile
3059,626,2023-12-27,59.88,mobile
3060,3822,2025-04-09,542.18,cash
3061,2185,2023-09-12,345.26,cash
3062,3782,2023-08-14,349.27,cash
3063,4485,2024-05-21,88.1,cash
3064,3813,2023-11-29,68.65,cash
3065,805,2025-05-28,237.08,mobile
3066,1107,2024-04-25,927.85,card
3067,1972,2025-04-10,369.99,mobile
3068,58,2024-04-07,954.91,card
3069,3355,2024-08-18,227.24,cash
3070,336,2023-07-03,26.3,bank
3071,2503,2023-11-27,805.5,card
3072,2107,2024-12-10,222.54,mobile
3073,1063,2023-07-06,932.13,card
3074,1937,2024-08-19,920.0,bank
3075,316,2024-02-24,34.41,mobile
3076,4556,2024-01-27,537.59,mobile
3077,4114,2024-06-08,675.39,bank
3078,1391,2023-07-20,366.78,card
3079,2541,2024-10-02,186.56,card
3080,3393,2023-12-25,155.37,cash
3081,2679,2023-12-14,476.42,card
3082,2506,2025-03-07,656.32,cash
3083,2908,2024-12-23,388.81,mobile
3084,2998,2024-07-18,144.61,mobile
3085,519,2024-05-01,899.75,cash
3086,4772,2025-02-25,813.31,card
3087,2651,2025-06-12,952.15,bank
3088,889,2024-08-30,396.06,mobile
3089,156,2023-07-27,791.85,card
3090,1206,2023-08-12,169.38,cash
3091,3586,2023-07-04,496.94,bank
3092,581,2024-05-22,418.63,bank
3093,336,2025-04-03,902.33,cash
3094,2606,2023-10-30,550.87,mobile
3095,23,2023-08-18,489.47,bank
3096,1750,2023-10-13,468.39,card
3097,4737,2024-12-27,855.56,cash
3098,4850,2025-02-04,254.33,mobile
3099,4347,2024-07-01,942.93,mobile
3100,1870,2024-02-13,471.81,card
3101,2082,2025-03-12,882.95,cash
3102,4450,2024-04-25,477.73,card
3103,278,2024-07-31,746.86,cash
3104,683,2023-07-18,690.46,mobile
3105,589,2024-04-29,658.69,cash
3106,2994,2024-11-04,913.95,bank
3107,3808,2023-11-22,962.92,cash
3108,2838,2023-08-23,534.86,bank
3109,4668,2025-02-28,380.09,cash
3110,2815,2024-05-17,287.86,mobile
3111,4364,2024-04-28,788.33,cash
3112,4864,2024-11-06,119.02,cash
3113,2404,2024-03-31,788.28,cash
3114,1826,2024-09-30,465.75,cash
3115,53,2023-12-23,162.3,mobile
3116,903,2023-06-27,812.48,cash
3117,2910,2025-02-21,859.33,cash
3118,1154,2024-01-04,142.55,bank
3119,3731,2024-05-23,861.64,cash
3120,2524,2023-07-27,940.84,card
3121,1143,2024-02-27,654.28,cash
3122,4680,2024-04-27,151.71,mobile
3123,3761,2024-11-03,387.01,cash
3124,4079,2024-11-15,269.24,mobile
3125,1421,2024-05-26,854.21,mobile
3126,2737,2024-05-24,620.15,mobile
3127,1433,2025-05-10,157.72,mobile
3128,2733,2024-03-21,637.19,card
3129,3284,2025-04-23,846.44,cash
3130,830,2024-12-18,481.84,cash
3131,3467,2024-11-07,577.86,mobile
3132,4718,2024-02-26,984.37,cash
