subscription_id,customer_id,plan_type,start_date,end_date,monthly_cost
1608,1953,5G,2023-09-01,2024-03-08,63.18
1609,4796,5G,2024-01-10,2024-07-29,262.22
1610,722,Postpaid,2024-06-04,2024-11-09,60.19
1611,3692,Postpaid,2023-08-16,2023-09-19,62.42
1612,2591,Prepaid,2024-05-27,2024-11-08,291.52
1613,3243,4G,2023-07-09,2024-01-31,76.93
1614,1519,5G,2023-02-28,2023-06-02,97.56
1615,626,4G,2024-02-10,2024-10-15,191.03
1616,649,4G,2024-04-09,2024-12-12,60.92
1617,2260,Postpaid,2024-01-03,2024-09-16,108.98
1618,3729,Prepaid,2024-03-03,2025-01-04,103.81
1619,1463,4G,2024-05-16,2024-07-21,114.67
1620,2296,5G,2023-04-22,2023-06-12,263.61
1621,3021,5G,2023-12-23,2024-09-13,168.82
1622,3092,5G,2024-01-14,2025-01-09,203.64
1623,1912,4G,2022-08-25,2023-03-04,243.92
1624,1852,Postpaid,2023-09-25,2024-08-01,79.24
1625,4869,5G,2023-07-03,2023-09-14,105.11
1626,4194,4G,2023-01-21,2023-06-21,89.34
1627,663,4G,2024-04-05,2025-04-04,267.68
1628,492,Postpaid,2022-12-30,2023-05-20,124.73
1629,769,4G,2022-09-19,2022-12-18,263.34
1630,171,5G,2024-04-21,2024-08-20,50.88
1631,1431,Prepaid,2023-01-04,2023-09-07,214.71
1632,2734,5G,2023-05-24,2024-03-10,240.04
1633,147,5G,2022-07-09,2022-10-18,88.4
1634,2856,Postpaid,2023-02-04,2023-03-23,192.91
1635,1194,4G,2023-11-16,2024-07-01,93.59
1636,2377,5G,2023-06-04,2024-04-16,212.12
1637,4645,5G,2023-06-17,2024-03-14,262.76
1638,3394,Postpaid,2024-05-18,2025-02-05,285.09
1639,3041,Prepaid,2023-05-21,2024-03-26,108.65
1640,4984,4G,2022-10-28,2023-06-10,114.12
1641,1729,Prepaid,2024-04-02,2024-10-19,116.08
1642,2077,Postpaid,2023-06-03,2024-04-25,189.28
1643,2525,Prepaid,2023-11-30,2024-08-11,296.24
1644,1156,4G,2023-07-12,2023-09-09,193.62
1645,4454,4G,2023-10-20,2024-08-16,248.68
1646,512,4G,2022-12-29,2023-03-18,166.48
1647,1108,5G,2022-10-24,2023-06-11,74.73
1648,2457,4G,2024-03-16,2024-06-15,280.61
1649,2677,4G,2023-09-26,2024-01-23,156.1
1650,644,4G,2022-11-04,2022-12-17,110.53
1651,2318,4G,2023-11-17,2024-02-03,76.54
1652,1803,Prepaid,2023-08-13,2023-09-29,200.38
1653,915,Prepaid,2024-02-01,2024-11-16,188.7
1654,4980,5G,2023-01-25,2023-11-21,57.68
1655,1684,Postpaid,2023-11-14,2024-04-17,231.16
1656,4119,Prepaid,2022-10-04,2023-04-22,168.79
1657,4418,Prepaid,2022-12-05,2023-10-03,110.57
1658,2707,4G,2024-06-05,2024-09-04,120.96
1659,810,Postpaid,2022-06-20,2023-04-20,165.04
1660,4857,Postpaid,2024-05-02,2024-09-22,280.56
1661,432,5G,2023-08-02,2024-03-23,200.67
1662,125,Prepaid,2022-08-01,2022-09-19,244.04
1663,3468,4G,2023-11-26,2024-01-24,233.47
1664,4567,4G,2022-08-05,2023-05-12,251.13
1665,3406,Prepaid,2022-12-25,2023-09-15,57.28
1666,3458,4G,2023-02-18,2023-10-13,278.56
1667,4495,Postpaid,2022-07-29,2023-06-04,113.41
1668,4692,5G,2023-03-14,2023-11-08,55.72
1669,1138,5G,2022-08-28,2023-07-05,202.81
1670,4270,4G,2024-01-11,2024-03-31,52.92
1671,307,5G,2024-04-18,2024-09-30,56.18
1672,4806,Postpaid,2023-02-15,2023-12-05,206.77
1673,2937,4G,2022-12-13,2023-02-23,270.26
1674,1840,Prepaid,2024-03-03,2024-08-21,188.28
1675,3367,Prepaid,2023-03-20,2023-10-28,52.87
1676,1069,5G,2022-08-31,2022-10-31,286.29
1677,3226,Postpaid,2024-01-30,2024-10-20,241.7
1678,3872,4G,2023-07-16,2024-02-26,260.25
1679,3908,5G,2024-02-03,2024-08-21,96.96
1680,2125,4G,2024-02-28,2025-01-07,55.94
1681,2660,5G,2023-06-28,2024-06-08,121.29
1682,721,Prepaid,2022-08-04,2022-12-05,289.71
1683,704,Prepaid,2023-11-26,2024-02-05,206.82
1684,3987,5G,2023-04-20,2023-05-23,229.8
1685,4950,Postpaid,2023-06-27,2023-09-22,93.7
1686,4787,Postpaid,2023-09-08,2023-10-10,177.59
1687,486,Prepaid,2023-11-23,2024-08-13,158.37
1688,3339,Postpaid,2023-10-25,2024-05-09,220.65
1689,4024,4G,2024-02-04,2024-07-20,78.62
1690,402,4G,2022-09-15,2022-10-30,232.53
1691,1875,5G,2024-05-12,2025-04-09,212.41
1692,2068,Postpaid,2023-11-22,2024-07-12,268.42
1693,581,Postpaid,2023-08-11,2024-07-20,223.72
1694,2962,4G,2022-07-15,2023-01-14,166.57
1695,4268,Prepaid,2023-11-02,2024-05-08,298.38
1696,3973,4G,2023-09-30,2023-11-17,245.92
1697,4924,Postpaid,2022-11-28,2023-04-28,173.95
1698,2544,4G,2022-12-04,2023-05-26,128.81
1699,3554,Prepaid,2022-06-26,2022-12-21,120.38
1700,2035,Postpaid,2023-03-07,2023-08-24,98.66
1701,4990,Prepaid,2024-01-30,2024-04-25,233.74
1702,2135,5G,2023-08-05,2024-06-30,261.39
1703,3287,5G,2023-04-01,2023-06-24,238.14
1704,3831,5G,2022-11-18,2023-07-27,101.25
1705,159,Prepaid,2023-02-26,2023-03-31,124.1
1706,106,Postpaid,2023-04-18,2024-03-04,158.17
1707,862,4G,2022-09-29,2023-04-15,178.22
1708,3471,Postpaid,2023-02-02,2023-03-21,131.84
1709,1222,Postpaid,2024-05-04,2025-02-17,101.44
1710,439,5G,2023-08-13,2023-12-22,127.98
1711,2956,Prepaid,2023-08-08,2023-09-07,148.58
1712,92,5G,2024-05-10,2025-04-03,117.23
1713,4543,Postpaid,2024-05-26,2024-10-02,221.9
1714,1303,Postpaid,2023-08-17,2024-04-02,176.08
1715,469,Postpaid,2024-03-08,2025-01-03,116.12
1716,2166,Prepaid,2024-06-01,2024-09-05,219.93
1717,4229,Prepaid,2023-05-26,2023-10-18,157.55
1718,1039,5G,2023-12-27,2024-07-26,291.17
1719,3011,5G,2022-07-30,2023-07-16,193.53
1720,1767,5G,2024-03-15,2024-06-07,295.36
1721,3846,Postpaid,2023-02-03,2024-01-02,186.33
1722,2546,4G,2022-09-01,2022-11-14,228.41
1723,2411,5G,2023-07-22,2024-01-10,123.83
1724,3903,Postpaid,2023-06-26,2024-06-09,197.64
1725,551,5G,2022-11-24,2023-08-24,241.89
1726,496,Postpaid,2023-06-08,2024-03-05,297.5
1727,2954,Prepaid,2024-05-22,2024-08-20,252.18
1728,4332,Postpaid,2023-09-14,2024-03-31,161.79
1729,1302,4G,2024-02-26,2024-11-01,192.74
1730,163,5G,2024-02-03,2024-07-29,295.64
1731,4275,5G,2024-03-08,2024-07-28,153.5
1732,212,5G,2023-10-25,2024-02-08,226.26
1733,3348,5G,2023-07-14,2023-12-05,96.82
1734,1397,Postpaid,2023-06-25,2023-11-20,176.09
1735,4593,Prepaid,2024-02-20,2024-06-29,218.73
1736,3910,Prepaid,2024-05-27,2024-07-25,188.76
1737,403,Postpaid,2022-11-15,2022-12-22,213.58
1738,3236,Postpaid,2023-02-09,2023-12-27,177.0
1739,3791,Postpaid,2023-04-21,2023-09-29,152.56
1740,1728,5G,2023-10-17,2024-03-28,77.18
1741,241,Postpaid,2023-12-19,2024-06-12,91.93
1742,521,Postpaid,2024-04-03,2024-12-29,56.55
1743,3419,Prepaid,2022-06-30,2022-09-27,82.77
1744,4678,Prepaid,2023-08-25,2024-04-09,238.17
1745,3887,4G,2022-08-04,2023-07-06,58.76
1746,3371,Prepaid,2023-04-05,2024-03-06,287.81
1747,1210,Prepaid,2023-06-10,2023-10-14,248.99
1748,2344,5G,2023-09-25,2024-08-22,236.85
1749,2301,5G,2022-12-31,2023-07-13,110.51
1750,3444,4G,2024-05-23,2025-01-19,135.5
1751,402,Prepaid,2023-11-23,2024-09-20,105.2
1752,128,Postpaid,2022-09-02,2023-02-20,134.23
1753,2210,Postpaid,2023-04-02,2023-09-24,189.26
1754,3954,Prepaid,2024-02-21,2024-06-30,297.93
1755,3364,Postpaid,2022-12-19,2023-04-11,279.69
1756,3210,Postpaid,2022-06-29,2023-06-25,251.57
1757,4644,5G,2022-06-27,2022-09-11,180.59
1758,1266,4G,2023-08-17,2023-11-22,50.86
1759,3617,4G,2022-07-31,2023-06-30,243.64
1760,4783,Prepaid,2022-06-30,2023-01-14,108.8
1761,1538,4G,2023-07-03,2024-03-07,127.66
1762,792,4G,2023-12-20,2024-03-15,179.89
1763,1525,5G,2023-02-20,2023-04-19,151.97
1764,2841,Postpaid,2023-11-17,2024-08-16,61.49
1765,1836,4G,2024-05-04,2025-03-25,179.0
1766,3033,Postpaid,2023-08-26,2024-05-04,132.72
1767,4488,4G,2023-05-09,2024-02-18,181.65
1768,1917,4G,2022-10-20,2022-12-18,176.54
1769,4813,Postpaid,2023-08-26,2023-12-11,73.25
1770,2603,Prepaid,2023-10-24,2024-10-10,108.6
1771,4165,5G,2024-05-06,2025-04-11,193.01
1772,4445,4G,2023-06-09,2024-01-13,96.83
1773,1237,4G,2024-05-23,2025-04-26,104.68
1774,4489,4G,2022-09-20,2023-04-26,255.92
1775,2404,5G,2023-10-25,2024-10-08,76.11
1776,3035,Prepaid,2023-06-25,2023-10-12,80.48
1777,2104,Postpaid,2024-01-16,2024-10-28,269.65
1778,3104,Postpaid,2024-01-05,2024-10-20,247.71
1779,3672,Postpaid,2023-04-20,2023-10-26,126.92
1780,3772,Prepaid,2024-02-03,2024-11-17,259.41
1781,1154,Postpaid,2023-11-11,2024-10-09,54.59
1782,4017,5G,2023-12-22,2024-12-17,222.17
1783,2033,5G,2022-06-18,2023-01-07,253.75
1784,41,Postpaid,2022-11-02,2023-05-10,143.96
1785,3068,Prepaid,2022-10-10,2022-12-25,251.75
1786,2723,Postpaid,2022-09-11,2022-12-03,284.01
1787,819,Prepaid,2023-01-30,2023-04-21,186.98
1788,3799,Postpaid,2024-04-01,2024-12-31,121.22
1789,580,Prepaid,2023-02-01,2023-08-05,151.74
1790,3322,5G,2022-07-03,2023-05-30,269.17
1791,1119,Postpaid,2023-12-14,2024-06-06,229.36
1792,4277,5G,2022-07-19,2023-04-01,55.95
1793,243,4G,2024-05-27,2025-02-20,254.97
1794,4369,5G,2024-01-05,2024-12-27,126.12
1795,2968,Postpaid,2022-08-13,2023-08-01,78.19
1796,1741,4G,2022-11-01,2023-02-27,190.8
1797,700,5G,2022-06-23,2023-02-15,108.87
1798,2897,Prepaid,2024-05-23,2025-02-27,191.25
1799,4432,Postpaid,2023-06-25,2023-08-13,161.43
1800,2054,Postpaid,2022-07-16,2022-12-05,87.87
1801,2803,4G,2024-01-11,2024-07-02,94.31
1802,1614,5G,2024-03-16,2024-11-02,222.61
1803,1162,Postpaid,2023-04-20,2024-02-17,203.4
1804,54,4G,2024-03-29,2024-09-01,224.86
1805,2030,4G,2023-10-12,2024-07-05,198.36
1806,1099,5G,2023-04-12,2023-10-18,220.89
1807,4981,5G,2023-06-29,2024-04-05,281.71
1808,3092,Prepaid,2023-06-26,2023-12-16,176.8
1809,3175,Postpaid,2023-10-25,2024-08-12,57.39
1810,1474,Prepaid,2022-07-10,2023-02-05,135.65
1811,4703,Prepaid,2024-01-22,2024-07-09,223.71
1812,4052,Postpaid,2023-12-11,2024-06-26,223.56
1813,4044,Prepaid,2023-01-07,2023-08-14,96.6
1814,492,5G,2022-08-10,2023-01-16,80.49
1815,2651,5G,2023-04-24,2023-07-09,214.72
1816,3308,4G,2022-08-31,2023-06-26,248.37
1817,2808,5G,2022-06-19,2023-06-15,119.45
1818,2191,5G,2023-11-15,2024-03-02,192.56
1819,1423,Postpaid,2024-03-20,2024-11-07,86.36
1820,623,Prepaid,2023-03-22,2023-11-05,88.21
1821,1920,4G,2023-11-26,2024-07-29,93.78
1822,4798,5G,2022-07-15,2022-09-03,50.68
1823,2624,Postpaid,2023-10-10,2024-03-18,97.5
1824,4380,Prepaid,2022-10-29,2023-04-07,257.64
1825,2995,Prepaid,2023-10-26,2024-08-17,216.6
1826,4015,4G,2024-06-05,2024-07-30,225.6
1827,1313,Postpaid,2023-02-15,2023-05-31,230.8
1828,300,5G,2023-09-12,2024-03-04,285.55
1829,1009,5G,2023-11-16,2024-09-01,146.64
1830,4826,5G,2024-06-05,2025-01-09,188.15
1831,1085,5G,2022-12-26,2023-05-27,135.69
1832,1217,4G,2022-07-06,2023-01-23,101.56
1833,3164,Prepaid,2024-02-20,2024-07-18,114.78
1834,555,Prepaid,2022-09-20,2023-06-22,54.93
1835,4515,5G,2023-04-03,2023-12-06,246.93
1836,4675,Prepaid,2024-03-12,2024-09-13,216.31
1837,1594,Postpaid,2024-03-24,2025-01-07,97.64
1838,3801,5G,2024-05-10,2024-06-19,96.01
1839,1934,5G,2024-01-07,2024-07-11,243.58
1840,2027,Prepaid,2023-02-13,2023-10-21,85.04
1841,4586,4G,2022-12-13,2023-08-29,153.88
1842,547,Prepaid,2023-03-15,2023-12-21,230.83
1843,3480,Postpaid,2024-01-11,2024-10-13,239.64
1844,2006,4G,2022-11-13,2023-06-22,212.07
1845,2840,5G,2022-10-21,2023-08-31,299.93
1846,480,5G,2022-06-27,2023-04-13,86.77
1847,378,Postpaid,2022-07-26,2023-07-01,203.16
1848,1835,5G,2023-10-18,2024-04-08,92.32
1849,1101,4G,2023-05-10,2024-02-17,85.03
1850,1787,4G,2022-08-31,2023-01-19,281.77
1851,3464,5G,2023-04-01,2024-02-14,91.78
1852,4154,4G,2023-04-15,2023-09-05,114.86
1853,2759,Postpaid,2022-11-11,2023-04-14,115.62
1854,1737,Prepaid,2024-05-11,2025-01-09,252.09
1855,4174,Postpaid,2023-04-19,2023-10-30,182.49
1856,3570,4G,2023-04-30,2023-10-12,288.57
1857,204,5G,2023-09-08,2024-08-13,115.28
1858,2687,4G,2023-09-07,2023-10-09,232.2
1859,1333,Prepaid,2023-12-08,2024-05-04,258.29
1860,1134,4G,2022-08-18,2022-12-01,170.18
1861,2287,Postpaid,2024-03-09,2025-02-11,156.88
1862,2414,Postpaid,2023-06-06,2024-05-06,100.62
1863,3258,Postpaid,2023-07-17,2023-11-24,129.48
1864,2295,Postpaid,2022-07-29,2023-06-28,118.67
1865,4155,4G,2023-10-13,2024-03-06,215.51
1866,579,Prepaid,2023-10-26,2024-04-02,127.19
1867,1775,4G,2024-05-25,2025-04-20,123.33
1868,3248,4G,2024-01-03,2024-08-20,108.44
1869,2629,4G,2023-07-09,2024-03-01,283.79
1870,4961,5G,2023-04-23,2023-10-21,213.96
1871,1801,Postpaid,2022-06-19,2022-11-19,109.57
1872,2954,Prepaid,2022-07-22,2023-04-30,76.11
1873,395,Postpaid,2023-09-09,2024-08-29,281.93
1874,1506,5G,2023-02-12,2023-08-10,289.26
1875,968,Postpaid,2023-08-15,2024-04-19,146.56
1876,2272,4G,2022-10-04,2023-06-15,272.47
1877,4962,5G,2023-02-25,2023-04-09,107.96
1878,1504,Prepaid,2022-12-16,2023-08-31,289.74
1879,476,5G,2024-05-10,2025-04-01,172.02
1880,1655,4G,2023-04-26,2023-10-30,183.43
1881,3303,4G,2023-06-09,2024-02-15,246.53
1882,1617,Prepaid,2022-08-26,2022-12-23,197.65
1883,1764,5G,2023-08-02,2024-06-08,205.43
1884,3576,4G,2024-06-14,2024-07-22,84.89
1885,462,Postpaid,2024-06-15,2025-04-30,120.3
1886,4226,Postpaid,2024-02-18,2024-09-19,210.56
1887,3679,4G,2024-03-06,2025-02-13,128.15
1888,4179,Prepaid,2023-12-23,2024-02-28,115.82
1889,656,5G,2023-10-28,2024-06-02,98.33
1890,1289,5G,2023-08-08,2023-09-11,280.32
1891,1028,5G,2024-03-28,2024-09-09,95.12
1892,4380,5G,2022-06-22,2023-03-01,152.05
1893,2621,Prepaid,2023-06-01,2024-04-09,89.47
1894,4613,Postpaid,2022-12-07,2023-01-07,139.6
1895,1949,Prepaid,2024-01-02,2024-12-31,234.0
1896,1567,5G,2023-08-16,2024-07-05,111.07
1897,3645,5G,2023-04-16,2023-08-30,71.87
1898,408,4G,2023-05-12,2023-07-22,128.46
1899,2718,4G,2024-04-04,2025-04-02,230.83
1900,3823,Prepaid,2023-07-28,2024-06-04,134.01
1901,3548,Prepaid,2023-07-30,2023-09-11,226.57
1902,141,5G,2023-04-09,2023-06-15,70.08
1903,1175,Postpaid,2023-12-09,2024-10-28,272.32
1904,3253,Prepaid,2024-04-30,2024-07-24,86.72
1905,1764,5G,2023-07-17,2023-12-25,116.35
1906,3655,4G,2022-06-30,2023-02-09,229.56
1907,1975,5G,2024-03-19,2025-01-14,82.07
1908,3194,Prepaid,2023-12-23,2024-08-29,267.91
1909,4986,5G,2022-11-01,2023-10-25,132.21
1910,4344,4G,2023-09-24,2024-02-23,142.54
1911,4270,4G,2023-11-05,2024-01-24,238.18
1912,3089,Prepaid,2023-06-03,2023-08-25,159.03
1913,2261,Postpaid,2023-01-13,2023-05-10,276.47
1914,4231,Prepaid,2023-07-07,2024-01-14,185.85
1915,3844,4G,2023-02-21,2023-12-07,173.91
1916,1703,Postpaid,2023-09-11,2024-09-03,275.41
1917,1644,Prepaid,2023-01-04,2023-08-21,250.35
1918,3394,Prepaid,2023-06-22,2024-03-29,288.86
1919,4338,Postpaid,2024-04-02,2024-08-29,114.75
1920,689,Postpaid,2023-11-20,2024-08-26,88.25
1921,3848,Prepaid,2023-12-13,2024-03-24,273.66
1922,499,5G,2023-02-04,2023-06-16,118.23
1923,4577,Prepaid,2023-10-07,2024-07-08,125.58
1924,3672,Prepaid,2022-08-10,2023-05-31,116.67
1925,1728,4G,2022-07-12,2023-05-17,98.36
1926,1640,5G,2022-12-10,2023-06-12,206.18
1927,1939,Prepaid,2023-01-03,2023-05-02,66.57
1928,2130,4G,2023-03-06,2023-11-14,128.11
1929,4871,Prepaid,2022-09-21,2022-10-25,74.67
1930,72,Prepaid,2022-11-25,2023-05-25,278.03
1931,1559,4G,2022-10-11,2023-06-22,86.19
1932,3756,Postpaid,2023-03-25,2023-06-01,72.74
1933,3961,Prepaid,2022-12-09,2023-10-11,94.46
1934,3925,Postpaid,2022-07-08,2023-02-22,255.54
1935,1674,Prepaid,2023-10-06,2024-04-26,106.42
1936,3351,5G,2023-06-08,2024-05-06,277.18
1937,2328,5G,2024-03-15,2024-09-28,104.75
1938,4475,Postpaid,2022-09-22,2022-11-19,249.75
1939,70,4G,2024-05-14,2024-08-15,183.08
1940,631,Postpaid,2023-09-14,2024-07-18,154.51
1941,4900,Postpaid,2024-02-09,2024-03-27,52.42
1942,3946,4G,2023-11-05,2024-02-05,151.64
1943,3866,Prepaid,2022-10-30,2023-01-22,224.61
1944,20,4G,2024-01-26,2024-05-20,54.19
1945,4442,4G,2023-01-24,2023-04-30,246.29
1946,191,4G,2023-01-30,2023-07-27,98.93
1947,1675,Prepaid,2023-01-03,2023-06-01,88.09
1948,4630,4G,2022-12-16,2023-03-10,253.06
1949,1947,Prepaid,2022-09-20,2023-09-02,269.39
1950,3974,4G,2024-03-13,2024-08-04,140.21
1951,3592,5G,2023-03-13,2023-11-14,56.73
1952,1675,Prepaid,2023-02-16,2023-05-12,200.54
1953,3906,5G,2024-01-19,2024-12-19,147.01
1954,1699,5G,2022-10-07,2023-08-05,259.99
1955,4165,Prepaid,2024-05-28,2025-02-08,108.02
1956,720,4G,2023-12-09,2024-07-31,253.64
1957,4060,Postpaid,2022-12-03,2023-01-17,288.52
1958,2637,4G,2023-09-01,2024-02-05,252.11
1959,3879,5G,2022-09-12,2022-12-08,239.48
1960,3759,5G,2023-09-08,2024-01-14,249.78
1961,1007,5G,2023-03-18,2023-09-20,265.96
1962,4019,Postpaid,2024-05-10,2025-04-11,58.66
1963,779,Prepaid,2024-04-12,2025-02-13,237.15
1964,2084,4G,2023-06-26,2023-12-25,279.48
1965,1523,Postpaid,2022-12-19,2023-11-24,119.46
1966,4166,Postpaid,2023-08-04,2023-12-12,55.58
1967,4252,5G,2024-03-02,2024-11-12,171.65
1968,120,5G,2022-10-23,2023-01-30,252.69
1969,2711,Prepaid,2023-08-17,2024-01-15,156.65
1970,3143,Prepaid,2023-07-06,2024-04-22,287.81
1971,2988,5G,2023-04-15,2024-03-01,165.7
1972,1200,4G,2022-09-11,2023-06-29,219.78
1973,166,Prepaid,2023-07-18,2023-12-09,137.12
1974,1342,4G,2022-12-31,2023-02-06,274.29
1975,478,5G,2023-10-19,2024-04-26,143.34
1976,241,Postpaid,2022-07-05,2022-09-30,53.37
1977,4782,5G,2024-03-13,2024-09-28,260.12
1978,3679,5G,2024-01-04,2024-06-11,156.59
1979,1300,4G,2023-07-09,2023-08-20,174.08
1980,35,5G,2023-01-25,2023-09-27,118.0
1981,3326,Prepaid,2023-02-02,2023-04-21,107.93
1982,2308,4G,2023-10-30,2024-04-18,257.61
1983,335,5G,2022-08-01,2022-10-19,141.5
1984,2637,Prepaid,2024-01-27,2024-03-30,259.18
1985,1339,Prepaid,2024-04-25,2025-01-05,298.46
1986,2821,Prepaid,2024-05-22,2025-02-19,195.16
1987,846,4G,2023-10-02,2024-07-12,182.61
1988,1539,4G,2023-01-25,2024-01-03,84.37
1989,2584,4G,2023-08-13,2023-10-09,119.7
1990,3238,4G,2024-04-01,2024-09-06,108.52
1991,3528,Postpaid,2023-07-26,2024-03-02,118.43
1992,406,4G,2023-06-13,2024-02-22,236.39
1993,3246,Prepaid,2023-06-28,2023-08-03,107.88
1994,2775,Prepaid,2024-02-05,2024-12-24,75.28
1995,3309,Postpaid,2022-09-15,2023-02-11,218.1
1996,4783,Postpaid,2023-08-08,2024-07-16,240.05
1997,490,Prepaid,2023-01-18,2023-10-16,94.13
1998,1898,4G,2023-04-06,2023-06-19,258.16
1999,2992,4G,2024-03-08,2024-08-04,99.37
2000,1842,4G,2022-07-29,2023-05-14,135.75
2001,2441,Postpaid,2024-03-27,2025-02-14,146.3
2002,3070,Prepaid,2022-08-05,2023-02-16,192.56
2003,3980,Postpaid,2024-03-03,2024-04-18,131.09
2004,71,Prepaid,2023-11-10,2024-01-18,220.78
2005,1282,Postpaid,2023-11-18,2024-10-21,226.11
2006,2954,5G,2022-09-07,2023-05-29,151.8
2007,4360,Prepaid,2022-09-07,2023-03-23,246.61
2008,1120,4G,2022-11-11,2023-06-01,191.59
2009,3368,Postpaid,2023-04-01,2023-05-23,192.94
2010,4427,5G,2023-06-28,2024-01-31,181.31
2011,142,5G,2023-08-13,2024-03-19,98.31
2012,2194,Prepaid,2022-11-27,2023-08-12,95.51
2013,4484,5G,2022-07-11,2023-01-29,106.65
2014,2723,4G,2024-04-02,2024-06-19,126.18
2015,3596,Prepaid,2023-01-08,2023-05-27,180.89
2016,1285,5G,2022-10-21,2023-01-11,261.19
2017,3110,Postpaid,2022-07-26,2022-09-25,122.09
2018,4738,4G,2023-01-04,2023-07-29,293.74
2019,353,4G,2022-06-28,2022-08-21,197.4
2020,4799,Postpaid,2024-01-02,2024-06-09,236.96
2021,1152,5G,2023-11-23,2024-01-16,127.99
2022,4466,Prepaid,2022-08-05,2022-10-28,288.04
2023,442,Prepaid,2023-12-16,2024-11-20,51.95
2024,1007,Postpaid,2023-11-16,2024-11-10,287.4
2025,1755,5G,2022-12-05,2023-05-22,155.83
2026,289,Prepaid,2024-05-04,2025-03-12,132.11
2027,39,Postpaid,2022-09-24,2023-09-16,221.87
2028,289,4G,2023-05-27,2024-03-04,156.76
2029,1790,5G,2022-12-01,2023-01-22,220.35
2030,4189,Prepaid,2023-12-22,2024-05-04,96.19
2031,4266,Prepaid,2023-02-06,2024-01-06,216.61
2032,4712,4G,2024-04-01,2024-12-02,166.81
2033,3692,Postpaid,2023-09-12,2024-04-23,87.94
2034,4087,4G,2023-02-28,2023-04-09,261.07
2035,613,5G,2024-01-27,2024-07-30,163.61
2036,4539,4G,2022-10-16,2023-07-21,117.49
2037,722,4G,2023-02-09,2023-04-09,63.29
2038,1323,4G,2022-11-22,2023-03-02,198.96
2039,1800,4G,2023-04-12,2023-10-13,99.9
2040,4507,Prepaid,2024-04-01,2024-06-24,190.75
2041,3777,4G,2023-01-04,2023-03-15,208.11
2042,3862,Postpaid,2022-10-01,2023-02-12,270.61
2043,1897,Postpaid,2022-06-22,2022-09-04,134.38
2044,4625,4G,2022-10-19,2023-01-14,224.74
2045,3774,Prepaid,2023-12-09,2024-02-04,275.3
2046,1804,4G,2023-03-02,2023-12-09,159.45
2047,262,Postpaid,2023-05-29,2023-11-26,82.43
2048,3881,4G,2022-06-23,2023-01-10,248.83
2049,3184,5G,2022-10-09,2022-11-20,279.92
2050,1178,Prepaid,2023-11-02,2024-06-06,232.51
2051,601,Prepaid,2023-01-01,2023-09-04,293.78
2052,3751,4G,2023-01-28,2023-06-07,65.02
2053,1377,4G,2022-07-29,2023-01-05,269.38
2054,34,5G,2022-11-20,2023-02-02,111.83
2055,2496,4G,2023-12-21,2024-08-17,78.4
2056,4164,4G,2023-01-20,2023-06-01,221.02
2057,1514,Prepaid,2023-10-01,2024-03-27,116.25
2058,2337,5G,2024-04-09,2024-12-20,249.13
2059,2484,5G,2023-07-21,2024-03-22,256.12
2060,3944,Postpaid,2024-05-13,2025-05-08,121.42
2061,239,4G,2024-04-18,2024-12-20,174.4
2062,1012,Prepaid,2023-09-10,2024-02-06,211.31
2063,4396,5G,2023-08-03,2024-01-12,229.75
2064,3642,5G,2022-10-15,2023-07-30,283.19
2065,2650,Prepaid,2023-03-08,2023-12-26,111.15
2066,268,4G,2023-07-10,2023-11-07,64.17
2067,4016,Postpaid,2023-05-19,2024-01-09,126.89
2068,3129,4G,2023-04-09,2023-12-18,180.23
2069,598,4G,2023-08-20,2024-08-05,256.15
2070,4040,Postpaid,2024-06-05,2025-03-13,230.31
2071,3351,Postpaid,2023-08-03,2024-01-17,132.89
2072,1840,Postpaid,2023-10-22,2024-08-10,113.91
2073,3999,4G,2022-07-05,2022-12-18,94.65
2074,4774,5G,2023-09-04,2024-02-09,133.75
2075,2318,Postpaid,2024-04-25,2025-02-16,220.77
2076,4443,5G,2022-12-18,2023-09-27,204.19
2077,2152,5G,2024-04-20,2024-07-03,258.95
2078,3379,5G,2023-10-07,2024-02-18,277.76
2079,3295,Postpaid,2024-01-06,2024-12-13,60.17
2080,3642,Postpaid,2022-12-24,2023-11-07,212.54
2081,1852,Prepaid,2024-05-19,2025-04-01,214.07
2082,3349,5G,2022-11-26,2023-07-13,189.98
2083,3187,4G,2023-09-24,2024-07-11,99.73
2084,3781,5G,2023-07-27,2023-12-23,140.07
2085,4192,5G,2023-10-06,2024-02-18,112.1
2086,4506,Postpaid,2023-08-18,2024-02-21,241.61
2087,739,5G,2022-06-20,2022-08-19,292.97
2088,1454,Prepaid,2024-06-13,2024-10-13,220.14
2089,4899,Prepaid,2023-12-28,2024-08-27,101.64
2090,2557,Prepaid,2024-03-27,2024-11-02,60.22
2091,138,4G,2022-06-29,2023-06-06,271.14
2092,3281,Prepaid,2022-09-26,2023-02-10,234.3
2093,1128,4G,2022-10-20,2023-02-23,212.97
2094,146,Postpaid,2024-03-04,2025-02-16,135.64
2095,3917,Prepaid,2023-01-02,2023-07-26,263.69
2096,1051,4G,2023-06-27,2024-04-18,237.71
2097,4423,4G,2023-11-29,2024-01-28,96.12
2098,4216,5G,2023-07-19,2024-07-12,69.04
2099,4482,5G,2023-01-29,2024-01-02,163.25
2100,878,5G,2022-08-22,2023-05-04,160.47
2101,14,5G,2023-03-31,2023-11-23,115.22
2102,3456,5G,2023-03-24,2023-04-29,260.38
